Sample,Rep,Date,mAU,short_name_antho,Extract_ini_vol,Extract_final_vol,Skin_weight_aft,Berry_weight,Berry_numb
B1R3,1,9/4/20,10461.5,M3G,53,51.5,6.12,58.25,60
B1R3,2,9/4/20,9493.2,M3G,53,56,9.41,58.25,60
B1R3,3,9/4/20,10633.3,M3G,52,51,6.37,58.14,60
B1R4,1,9/4/20,9577.2,M3G,54,55.5,8.5,59.21,60
B1R4,2,9/4/20,10137.5,M3G,54,54,6.01,58.81,60
B1R4,3,9/4/20,9620.5,M3G,53,52,6.62,59.02,59
B2R1,1,9/4/20,10093.3,M3G,55,55,9.05,59.84,60
B2R1,2,9/4/20,10107.1,M3G,54,51.5,6.37,59.88,60
B2R1,3,9/4/20,9693,M3G,54,52.5,7.07,60.06,60
B2R2,1,9/4/20,10728,M3G,56,54.5,6.08,61.18,60
B2R2,2,9/4/20,10635.6,M3G,55,56,6.14,61.2,60
B2R2,3,9/4/20,9854.8,M3G,56,56,8.32,61.35,60
B2R3,1,9/4/20,8889.7,M3G,54,51.5,7.05,60.32,60
B2R3,2,9/4/20,8951.2,M3G,55,53,5.74,60.5,60
B2R3,3,9/4/20,9611.8,M3G,55,51.5,6.15,60.44,60
B3R1,1,9/4/20,10338,M3G,58,52,8.82,64.39,60
B3R1,2,9/4/20,9604.2,M3G,58,55,7.4,64.36,60
B3R1,3,9/4/20,9846.2,M3G,58,52,6.62,64.11,60
B3R2,1,9/4/20,10845.3,M3G,56,51.5,8.41,61.37,60
B3R2,2,9/4/20,10923.5,M3G,56,52,6.48,61.55,60
B3R2,3,9/4/20,10749.3,M3G,56,52.5,8.34,61.24,60
B3R3,1,9/4/20,9047.4,M3G,50,53,6.05,55.2,60
B3R3,2,9/4/20,9141.4,M3G,50,51,6.26,55.34,60
B3R3,3,9/4/20,9083.6,M3G,50,50.5,6.52,55.28,60
B1R1,1,9/8/20,5363.6,M3G,48,64.5,5.89,54.34,60
B1R1,2,9/8/20,9588.6,M3G,49,54,5.75,54.5,60
B1R1,3,9/8/20,10484,M3G,49,50,6.12,54.48,60
B1R3,1,9/8/20,10307.9,M3G,54,48,6.83,58.5,60
B1R3,2,9/8/20,10287.1,M3G,53,52,6.76,58.5,60
B1R3,3,9/8/20,10150.8,M3G,52,54,7.11,58.38,60
B1R4,1,9/8/20,8015.2,M3G,52,57,6.21,57.77,60
B1R4,2,9/8/20,8676.3,M3G,52,58,7.45,58.03,60
B1R4,3,9/8/20,8446.2,M3G,51,55,7.66,57.92,60
B2R1,1,9/8/20,11121.3,M3G,50,52,5.52,55.48,60
B2R1,2,9/8/20,10878.2,M3G,50,53,6.71,56.16,60
B2R1,3,9/8/20,10333.7,M3G,50,53,5.96,56.15,60
B2R2,1,9/8/20,10926.1,M3G,55,55,6.39,61.72,60
B2R2,2,9/8/20,10710.4,M3G,55,54,6.7,61.49,60
B2R2,3,9/8/20,10968.7,M3G,56,55.5,6.44,61.57,60
B2R3,1,9/8/20,10007.6,M3G,54,54,6.97,60.13,60
B2R3,2,9/8/20,10597.9,M3G,53,51,6.63,59.06,60
B2R3,3,9/8/20,10578.5,M3G,53,52,6.73,59.12,60
B3R1,1,9/8/20,10255.2,M3G,53,53,7.08,58.32,60
B3R1,2,9/8/20,9943.5,M3G,52,51.5,6.79,58.32,60
B3R1,3,9/8/20,9207.1,M3G,52,52,7.58,58.27,60
B3R2,1,9/8/20,10711.8,M3G,54,54,7.91,60.74,60
B3R2,2,9/8/20,10803.7,M3G,53,52.5,6.71,60.57,60
B3R2,3,9/8/20,10807.4,M3G,54,52,7.79,60.63,60
B3R3,1,9/8/20,9929.4,M3G,50,51.5,6.79,55.67,60
B3R3,2,9/8/20,9251.9,M3G,51,51,5.85,55.85,60
B3R3,3,9/8/20,8409.4,M3G,51,52,6.52,55.78,60
B1R1,1,9/12/20,7455.2,M3G,51,47,6.32,56.63,60
B1R1,2,9/12/20,5685.6,M3G,51,48.5,8.01,56.69,60
B1R1,3,9/12/20,7357.8,M3G,51,47,7.61,56.5,60
B1R3,1,9/12/20,8047.4,M3G,53,48,6.06,58.85,60
B1R3,2,9/12/20,7573,M3G,53,51,8.01,58.83,60
B1R3,3,9/12/20,6989.5,M3G,53,50,7.39,58.77,60
B1R4,1,9/12/20,6370.3,M3G,54,49.5,5.95,59.62,60
B1R4,2,9/12/20,6461,M3G,53,48,7.39,59.73,60
B1R4,3,9/12/20,6590.2,M3G,54,52.5,7.8,59.5,60
B2R1,1,9/12/20,7319,M3G,55,51,6.41,60.91,60
B2R1,2,9/12/20,9473.6,M3G,55,48,7.05,60.99,60
B2R1,3,9/12/20,9296.9,M3G,54,50,7.98,60.64,60
B2R2,1,9/12/20,9537.3,M3G,56,50.5,6.9,62.53,60
B2R2,2,9/12/20,9210.6,M3G,56,53,8.62,62.48,60
B2R2,3,9/12/20,8912.8,M3G,56,52.5,6.53,62.52,60
B2R3,1,9/12/20,8842.1,M3G,58,52,6.47,64.27,60
B2R3,2,9/12/20,8584.5,M3G,58,49.5,9.14,64.42,60
B2R3,3,9/12/20,8283.7,M3G,56,51.5,5.54,64.17,60
B3R1,1,9/12/20,5684.3,M3G,55,50.5,5.11,61.64,60
B3R1,2,9/12/20,9012.8,M3G,55,51,6.84,61.62,60
B3R1,3,9/12/20,8862,M3G,54,53,6.49,61.45,60
B3R2,1,9/12/20,9899.5,M3G,59,53,7.49,66.5,60
B3R2,2,9/12/20,9579.5,M3G,59,53.5,12,66.45,60
B3R2,3,9/12/20,7587.3,M3G,59,52,9.76,66.52,60
B3R3,1,9/12/20,8912.8,M3G,52,50,6.09,57.3,60
B3R3,2,9/12/20,8832.4,M3G,52,51.5,6.27,57.37,60
B3R3,3,9/12/20,8429.7,M3G,52,51,5.96,57.29,60
B1R1,1,7/21/20,7.3,D3Gac,32,40,3.89,33.44,60
B1R1,2,7/21/20,5.6,D3Gac,32,41.5,3.55,33.22,60
B1R1,3,7/21/20,6.1,D3Gac,32,42.5,3.75,33.1,60
B1R3,1,7/21/20,0,D3Gac,30,44.5,3.38,31.44,59
B1R3,2,7/21/20,8.4,D3Gac,30,45.5,3.21,31.4,60
B1R3,3,7/21/20,19.6,D3Gac,30,41.5,3.33,31.56,60
B1R4,1,7/21/20,6.5,D3Gac,31,47,3.52,32.93,60
B1R4,2,7/21/20,0,D3Gac,31,42.5,2.91,32.86,60
B1R4,3,7/21/20,0,D3Gac,31,41,3.6,33.08,59
B2R1,1,7/21/20,7.3,D3Gac,33,45,3.71,34.67,60
B2R1,2,7/21/20,0,D3Gac,33,43,3.61,34.49,60
B2R1,3,7/21/20,7.5,D3Gac,33,43,3.79,34.33,60
B2R2,1,7/21/20,16.9,D3Gac,35,44,3.53,36.8,60
B2R2,2,7/21/20,6.3,D3Gac,35,43.5,3.9,36.76,60
B2R2,3,7/21/20,6.1,D3Gac,35,45,3.6,36.93,60
B2R3,1,7/21/20,0,D3Gac,32,43,3.96,33.21,60
B2R3,2,7/21/20,0,D3Gac,32,44,2.95,33.16,60
B2R3,3,7/21/20,0,D3Gac,32,43.5,3.1,33.27,60
B3R1,1,7/21/20,8.3,D3Gac,34,43,3.46,35.15,60
B3R1,2,7/21/20,25.8,D3Gac,33,47,3.55,34.98,60
B3R1,3,7/21/20,10.2,D3Gac,33,45,3.93,35.25,60
B3R2,1,7/21/20,9.2,D3Gac,35,46,3.49,37.22,60
B3R2,2,7/21/20,9.8,D3Gac,35,43,3.98,37.39,60
B3R2,3,7/21/20,14.4,D3Gac,37,45,3.89,37.1,59
B3R3,1,7/21/20,0,D3Gac,31,45,2.96,31.8,60
B3R3,2,7/21/20,0,D3Gac,30,48,3.69,31.89,60
B3R3,3,7/21/20,0,D3Gac,31,47,3.26,31.85,60
B1R1,1,8/3/20,336.2,D3Gac,46,48,4.85,49.65,60
B1R1,2,8/3/20,81.5,D3Gac,45,52,3.75,49.58,60
B1R1,3,8/3/20,201.7,D3Gac,45,52,4.25,49.49,59
B1R3,1,8/3/20,256.1,D3Gac,44,56,4.37,47.24,60
B1R3,2,8/3/20,278,D3Gac,44,53,3.99,47.25,60
B1R3,3,8/3/20,227.7,D3Gac,44,55,3.85,47.09,60
B1R4,1,8/3/20,210.5,D3Gac,46,53,3.53,48.77,60
B1R4,2,8/3/20,292.6,D3Gac,45,56,3.95,48.72,60
B1R4,3,8/3/20,224,D3Gac,46,54.5,4.31,48.79,60
B2R1,1,8/3/20,395.8,D3Gac,46,53,5.25,50.01,60
B2R1,2,8/3/20,362.6,D3Gac,46,52,3.85,49.96,60
B2R1,3,8/3/20,349,D3Gac,46,58,4.67,49.98,60
B2R2,1,8/3/20,426.6,D3Gac,49,54,4.65,53.73,60
B2R2,2,8/3/20,471.9,D3Gac,49,55.5,3.76,53.77,60
B2R2,3,8/3/20,460.9,D3Gac,50,51,3.95,53.59,60
B2R3,1,8/3/20,329.3,D3Gac,46,56,4.01,50.3,60
B2R3,2,8/3/20,273,D3Gac,46,58,4.42,50.38,60
B2R3,3,8/3/20,333.2,D3Gac,46,54.5,3.43,50.37,60
B3R1,1,8/3/20,538.5,D3Gac,51,54,4.15,54.99,60
B3R1,2,8/3/20,494.9,D3Gac,52,56.5,3.94,54.87,60
B3R1,3,8/3/20,416,D3Gac,49,55,4.29,54.86,60
B3R2,1,8/3/20,390.3,D3Gac,48,55,4.91,51.74,60
B3R2,2,8/3/20,387.2,D3Gac,48,53,3.76,51.64,60
B3R2,3,8/3/20,398.6,D3Gac,48,57.5,3.89,51.75,60
B3R3,1,8/3/20,417,D3Gac,44,56,4.13,47.9,60
B3R3,2,8/3/20,402.5,D3Gac,44,53,3.87,47.99,60
B3R3,3,8/3/20,450.8,D3Gac,44,55,4.3,47.91,60
B1R1,1,8/13/20,561.4,D3Gac,56,52,5.27,61.59,60
B1R1,2,8/13/20,790.7,D3Gac,56,47,5.53,61.59,60
B1R1,3,8/13/20,757.8,D3Gac,56,46.5,5.87,61.66,60
B1R3,1,8/13/20,389,D3Gac,57,54,5.67,62.36,60
B1R3,2,8/13/20,735.4,D3Gac,57,45,5.72,62.31,60
B1R3,3,8/13/20,609.3,D3Gac,57,46.5,6.73,62.39,60
B1R4,1,8/13/20,616.7,D3Gac,56,48,5.62,63.11,60
B1R4,2,8/13/20,581.1,D3Gac,57,56.5,5.85,63.16,60
B1R4,3,8/13/20,684.4,D3Gac,58,50.5,6.14,63.08,60
B2R1,1,8/13/20,663.9,D3Gac,57,47.5,5.92,63.06,60
B2R1,2,8/13/20,683.9,D3Gac,58,49,6.5,63.04,60
B2R1,3,8/13/20,NA,D3Gac,57,49,6.83,63.09,60
B2R2,1,8/13/20,812.6,D3Gac,59,52,6.01,65.13,60
B2R2,2,8/13/20,813.1,D3Gac,59,48,6.83,65.12,60
B2R2,3,8/13/20,814.1,D3Gac,60,52,6.59,65.13,60
B2R3,1,8/13/20,498.2,D3Gac,58,53,5.51,63.58,60
B2R3,2,8/13/20,544.6,D3Gac,58,51.5,5.69,63.64,60
B2R3,3,8/13/20,580,D3Gac,58,47.5,5.88,63.59,60
B3R1,1,8/13/20,646.4,D3Gac,60,53,5.68,65.6,60
B3R1,2,8/13/20,698.7,D3Gac,60,47,5.7,65.66,60
B3R1,3,8/13/20,595.2,D3Gac,60,50,5.64,65.73,60
B3R2,1,8/13/20,723.9,D3Gac,58,49.5,5.85,64.13,60
B3R2,2,8/13/20,728,D3Gac,59,48,6.35,64.18,60
B3R2,3,8/13/20,581.2,D3Gac,59,53,6.52,64.14,60
B3R3,1,8/13/20,743.9,D3Gac,52,49,5.58,57.53,60
B3R3,2,8/13/20,646.1,D3Gac,52,48,5.38,57.58,60
B3R3,3,8/13/20,547.6,D3Gac,52,49,6.25,57.49,60
B1R1,1,8/16/20,152.4,D3Gac,55,49,3.37,60.69,60
B1R1,2,8/16/20,470,D3Gac,54,54,4.93,60.41,60
B1R1,3,8/16/20,464.6,D3Gac,55,53,7.19,60.49,60
B1R3,1,8/16/20,479.6,D3Gac,56,51.5,4.78,62.62,60
B1R3,2,8/16/20,475.2,D3Gac,56,52.5,5.21,62.44,60
B1R3,3,8/16/20,473.8,D3Gac,56,52,6.07,62.21,60
B1R4,1,8/16/20,545.3,D3Gac,56,49.5,5.17,61.96,60
B1R4,2,8/16/20,560.5,D3Gac,56,49,6,61.83,60
B1R4,3,8/16/20,528.3,D3Gac,56,50,5.09,61.92,60
B2R1,1,8/16/20,748,D3Gac,56,50.5,7.67,61.9,60
B2R1,2,8/16/20,729.7,D3Gac,56,52,4.94,62.1,60
B2R1,3,8/16/20,761.6,D3Gac,56,50,6.18,62.1,60
B2R2,1,8/16/20,859.7,D3Gac,58,51.5,5.58,65.7,60
B2R2,2,8/16/20,804.7,D3Gac,59,52,7.64,65.9,60
B2R2,3,8/16/20,843,D3Gac,60,51.5,5.84,65.7,60
B2R3,1,8/16/20,NA,D3Gac,NA,NA,NA,NA,NA
B2R3,2,8/16/20,673.1,D3Gac,60,50,7.97,65.88,60
B2R3,3,8/16/20,624.2,D3Gac,60,51,5.11,66.01,60
B3R1,1,8/16/20,612.7,D3Gac,55,57,5.23,60.84,60
B3R1,2,8/16/20,629,D3Gac,56,52.5,5.17,60.96,60
B3R1,3,8/16/20,811.8,D3Gac,56,49,5.08,60.84,60
B3R2,1,8/16/20,617.9,D3Gac,59,52.5,6.12,64.49,60
B3R2,2,8/16/20,601.2,D3Gac,59,52,5.07,64.14,60
B3R2,3,8/16/20,697,D3Gac,59,50,5.56,64.52,60
B3R3,1,8/16/20,715.1,D3Gac,57,50,5.86,61.9,60
B3R3,2,8/16/20,718.5,D3Gac,56,54,5.33,61.82,60
B3R3,3,8/16/20,730.4,D3Gac,56,50.5,5.34,61.76,60
B1R1,1,8/22/20,384.4,D3Gac,54,54,7.09,59.22,60
B1R1,2,8/22/20,678.8,D3Gac,54,52,7.42,59.12,60
B1R1,3,8/22/20,424.9,D3Gac,54,50.5,6.95,59.1,60
B1R3,1,8/22/20,546.2,D3Gac,52,52,7.01,57.19,60
B1R3,2,8/22/20,462.9,D3Gac,52,54,4.8,57.11,60
B1R3,3,8/22/20,446.1,D3Gac,52,50,5.59,57.23,60
B1R4,1,8/22/20,416.4,D3Gac,54,51,6.39,59.98,60
B1R4,2,8/22/20,253.8,D3Gac,54,54,5.64,60.02,60
B1R4,3,8/22/20,460.6,D3Gac,54,50,7.4,59.97,60
B2R1,1,8/22/20,548.9,D3Gac,53,52,5.21,57.73,60
B2R1,2,8/22/20,648,D3Gac,53,51,5.2,57.78,60
B2R1,3,8/22/20,559.4,D3Gac,53,53,5.02,57.77,60
B2R2,1,8/22/20,645.8,D3Gac,54,54,5.73,63.52,61
B2R2,2,8/22/20,614.8,D3Gac,54,51.5,4.92,63.6,60
B2R2,3,8/22/20,626.3,D3Gac,54,51.5,6.86,63.73,60
B2R3,1,8/22/20,489.2,D3Gac,57,56,4.58,67.08,60
B2R3,2,8/22/20,488.9,D3Gac,57,52,7.32,67.16,60
B2R3,3,8/22/20,464,D3Gac,57,52,7.32,67.23,60
B3R1,1,8/22/20,454.9,D3Gac,56,59,5.83,62.19,60
B3R1,2,8/22/20,624.3,D3Gac,56,50.5,5.29,62.01,60
B3R1,3,8/22/20,548.2,D3Gac,56,53,5.1,62.1,60
B3R2,1,8/22/20,578.9,D3Gac,57,51.5,5.79,62.48,60
B3R2,2,8/22/20,483.7,D3Gac,57,50,6.62,62.59,60
B3R2,3,8/22/20,547.6,D3Gac,57,52.5,7.29,62.52,60
B3R3,1,8/22/20,612.6,D3Gac,53,49.5,5.63,58.54,60
B3R3,2,8/22/20,646.2,D3Gac,53,50.5,7.11,58.46,60
B3R3,3,8/22/20,497.5,D3Gac,53,50,5.53,58.49,60
B1R1,1,8/27/20,545.2,D3Gac,53,55,6.43,58.55,60
B1R1,2,8/27/20,540.8,D3Gac,54,54.5,6.88,58.75,60
B1R1,3,8/27/20,473.4,D3Gac,53,56,6.65,58.78,60
B1R3,1,8/27/20,636.7,D3Gac,53,51,5.34,58.77,60
B1R3,2,8/27/20,687.4,D3Gac,52,52,5.58,58.62,60
B1R3,3,8/27/20,483.4,D3Gac,53,55,5.82,58.74,60
B1R4,1,8/27/20,506.1,D3Gac,52,57.5,6.1,57.54,60
B1R4,2,8/27/20,653.4,D3Gac,53,55,6.13,57.39,60
B1R4,3,8/27/20,579.5,D3Gac,52,55,5.67,57.26,60
B2R1,1,8/27/20,769,D3Gac,56,54,6.32,60.87,60
B2R1,2,8/27/20,556.3,D3Gac,55,51.5,6.93,60.94,60
B2R1,3,8/27/20,657.8,D3Gac,56,55,6.72,60.7,60
B2R2,1,8/27/20,753,D3Gac,56,58,6.32,60.94,60
B2R2,2,8/27/20,725.3,D3Gac,55,58,6.63,60.87,60
B2R2,3,8/27/20,829.7,D3Gac,55,52,6.45,60.69,60
B2R3,1,8/27/20,551,D3Gac,54,53,6.31,60.2,60
B2R3,2,8/27/20,596.8,D3Gac,53,53,5.74,60.29,60
B2R3,3,8/27/20,565.5,D3Gac,55,55,5.49,60.41,60
B3R1,1,8/27/20,565,D3Gac,55,55,6.72,62.49,60
B3R1,2,8/27/20,626.5,D3Gac,56,53,7.27,62.23,60
B3R1,3,8/27/20,615.2,D3Gac,56,53,5.87,62.15,60
B3R2,1,8/27/20,628.2,D3Gac,57,54,7.12,63.63,60
B3R2,2,8/27/20,625.1,D3Gac,58,57,7.3,63.66,60
B3R2,3,8/27/20,677.9,D3Gac,58,54,6.47,63.73,60
B3R3,1,8/27/20,750.1,D3Gac,52,53,6.05,57.28,60
B3R3,2,8/27/20,696.6,D3Gac,52,53,5.61,57.38,60
B3R3,3,8/27/20,691.7,D3Gac,52,54.5,5.62,57.26,60
B1R1,1,9/4/20,344.9,D3Gac,53,51,5.64,57.61,60
B1R1,2,9/4/20,342.3,D3Gac,52,56,5.75,57.86,60
B1R1,3,9/4/20,371.8,D3Gac,54,52,8.23,58.9,60
B1R3,1,9/4/20,456.5,D3Gac,53,51.5,6.12,58.25,60
B1R3,2,9/4/20,460.6,D3Gac,53,56,9.41,58.25,60
B1R3,3,9/4/20,515.2,D3Gac,52,51,6.37,58.14,60
B1R4,1,9/4/20,456.2,D3Gac,54,55.5,8.5,59.21,60
B1R4,2,9/4/20,532.7,D3Gac,54,54,6.01,58.81,60
B1R4,3,9/4/20,445.8,D3Gac,53,52,6.62,59.02,59
B2R1,1,9/4/20,504.6,D3Gac,55,55,9.05,59.84,60
B2R1,2,9/4/20,477.2,D3Gac,54,51.5,6.37,59.88,60
B2R1,3,9/4/20,491.4,D3Gac,54,52.5,7.07,60.06,60
B2R2,1,9/4/20,610.8,D3Gac,56,54.5,6.08,61.18,60
B2R2,2,9/4/20,564.8,D3Gac,55,56,6.14,61.2,60
B2R2,3,9/4/20,530,D3Gac,56,56,8.32,61.35,60
B2R3,1,9/4/20,394.1,D3Gac,54,51.5,7.05,60.32,60
B2R3,2,9/4/20,403.5,D3Gac,55,53,5.74,60.5,60
B2R3,3,9/4/20,439.5,D3Gac,55,51.5,6.15,60.44,60
B3R1,1,9/4/20,483.8,D3Gac,58,52,8.82,64.39,60
B3R1,2,9/4/20,429.2,D3Gac,58,55,7.4,64.36,60
B3R1,3,9/4/20,438,D3Gac,58,52,6.62,64.11,60
B3R2,1,9/4/20,510.1,D3Gac,56,51.5,8.41,61.37,60
B3R2,2,9/4/20,545.7,D3Gac,56,52,6.48,61.55,60
B3R2,3,9/4/20,542.7,D3Gac,56,52.5,8.34,61.24,60
B3R3,1,9/4/20,505.1,D3Gac,50,53,6.05,55.2,60
B3R3,2,9/4/20,522.7,D3Gac,50,51,6.26,55.34,60
B3R3,3,9/4/20,497.7,D3Gac,50,50.5,6.52,55.28,60
B1R1,1,9/8/20,221.8,D3Gac,48,64.5,5.89,54.34,60
B1R1,2,9/8/20,367,D3Gac,49,54,5.75,54.5,60
B1R1,3,9/8/20,422.9,D3Gac,49,50,6.12,54.48,60
B1R3,1,9/8/20,425,D3Gac,54,48,6.83,58.5,60
B1R3,2,9/8/20,432.4,D3Gac,53,52,6.76,58.5,60
B1R3,3,9/8/20,433.3,D3Gac,52,54,7.11,58.38,60
B1R4,1,9/8/20,303.7,D3Gac,52,57,6.21,57.77,60
B1R4,2,9/8/20,376.4,D3Gac,52,58,7.45,58.03,60
B1R4,3,9/8/20,372.1,D3Gac,51,55,7.66,57.92,60
B2R1,1,9/8/20,492.2,D3Gac,50,52,5.52,55.48,60
B2R1,2,9/8/20,497.1,D3Gac,50,53,6.71,56.16,60
B2R1,3,9/8/20,523.9,D3Gac,50,53,5.96,56.15,60
B2R2,1,9/8/20,496.6,D3Gac,55,55,6.39,61.72,60
B2R2,2,9/8/20,524.8,D3Gac,55,54,6.7,61.49,60
B2R2,3,9/8/20,574.9,D3Gac,56,55.5,6.44,61.57,60
B2R3,1,9/8/20,428.1,D3Gac,54,54,6.97,60.13,60
B2R3,2,9/8/20,460.4,D3Gac,53,51,6.63,59.06,60
B2R3,3,9/8/20,443.6,D3Gac,53,52,6.73,59.12,60
B3R1,1,9/8/20,447.1,D3Gac,53,53,7.08,58.32,60
B3R1,2,9/8/20,428.6,D3Gac,52,51.5,6.79,58.32,60
B3R1,3,9/8/20,397.8,D3Gac,52,52,7.58,58.27,60
B3R2,1,9/8/20,483.5,D3Gac,54,54,7.91,60.74,60
B3R2,2,9/8/20,476.3,D3Gac,53,52.5,6.71,60.57,60
B3R2,3,9/8/20,486.9,D3Gac,54,52,7.79,60.63,60
B3R3,1,9/8/20,546.6,D3Gac,50,51.5,6.79,55.67,60
B3R3,2,9/8/20,481.1,D3Gac,51,51,5.85,55.85,60
B3R3,3,9/8/20,411.5,D3Gac,51,52,6.52,55.78,60
B1R1,1,9/12/20,264.9,D3Gac,51,47,6.32,56.63,60
B1R1,2,9/12/20,182.1,D3Gac,51,48.5,8.01,56.69,60
B1R1,3,9/12/20,251.3,D3Gac,51,47,7.61,56.5,60
B1R3,1,9/12/20,285.8,D3Gac,53,48,6.06,58.85,60
B1R3,2,9/12/20,284,D3Gac,53,51,8.01,58.83,60
B1R3,3,9/12/20,237.3,D3Gac,53,50,7.39,58.77,60
B1R4,1,9/12/20,242.6,D3Gac,54,49.5,5.95,59.62,60
B1R4,2,9/12/20,234.5,D3Gac,53,48,7.39,59.73,60
B1R4,3,9/12/20,221.4,D3Gac,54,52.5,7.8,59.5,60
B2R1,1,9/12/20,277,D3Gac,55,51,6.41,60.91,60
B2R1,2,9/12/20,385.9,D3Gac,55,48,7.05,60.99,60
B2R1,3,9/12/20,381.5,D3Gac,54,50,7.98,60.64,60
B2R2,1,9/12/20,405.3,D3Gac,56,50.5,6.9,62.53,60
B2R2,2,9/12/20,394.9,D3Gac,56,53,8.62,62.48,60
B2R2,3,9/12/20,397.8,D3Gac,56,52.5,6.53,62.52,60
B2R3,1,9/12/20,293.6,D3Gac,58,52,6.47,64.27,60
B2R3,2,9/12/20,344.9,D3Gac,58,49.5,9.14,64.42,60
B2R3,3,9/12/20,308.8,D3Gac,56,51.5,5.54,64.17,60
B3R1,1,9/12/20,201.2,D3Gac,55,50.5,5.11,61.64,60
B3R1,2,9/12/20,353.3,D3Gac,55,51,6.84,61.62,60
B3R1,3,9/12/20,385.8,D3Gac,54,53,6.49,61.45,60
B3R2,1,9/12/20,400.8,D3Gac,59,53,7.49,66.5,60
B3R2,2,9/12/20,380,D3Gac,59,53.5,12,66.45,60
B3R2,3,9/12/20,273.3,D3Gac,59,52,9.76,66.52,60
B3R3,1,9/12/20,426,D3Gac,52,50,6.09,57.3,60
B3R3,2,9/12/20,442.7,D3Gac,52,51.5,6.27,57.37,60
B3R3,3,9/12/20,424.6,D3Gac,52,51,5.96,57.29,60
B1R1,1,7/21/20,0,C3Gac,32,40,3.89,33.44,60
B1R1,2,7/21/20,0,C3Gac,32,41.5,3.55,33.22,60
B1R1,3,7/21/20,0,C3Gac,32,42.5,3.75,33.1,60
B1R3,1,7/21/20,0,C3Gac,30,44.5,3.38,31.44,59
B1R3,2,7/21/20,0,C3Gac,30,45.5,3.21,31.4,60
B1R3,3,7/21/20,0,C3Gac,30,41.5,3.33,31.56,60
B1R4,1,7/21/20,0,C3Gac,31,47,3.52,32.93,60
B1R4,2,7/21/20,0,C3Gac,31,42.5,2.91,32.86,60
B1R4,3,7/21/20,0,C3Gac,31,41,3.6,33.08,59
B2R1,1,7/21/20,0,C3Gac,33,45,3.71,34.67,60
B2R1,2,7/21/20,0,C3Gac,33,43,3.61,34.49,60
B2R1,3,7/21/20,0,C3Gac,33,43,3.79,34.33,60
B2R2,1,7/21/20,0,C3Gac,35,44,3.53,36.8,60
B2R2,2,7/21/20,0,C3Gac,35,43.5,3.9,36.76,60
B2R2,3,7/21/20,0,C3Gac,35,45,3.6,36.93,60
B2R3,1,7/21/20,0,C3Gac,32,43,3.96,33.21,60
B2R3,2,7/21/20,0,C3Gac,32,44,2.95,33.16,60
B2R3,3,7/21/20,0,C3Gac,32,43.5,3.1,33.27,60
B3R1,1,7/21/20,0,C3Gac,34,43,3.46,35.15,60
B3R1,2,7/21/20,8.4,C3Gac,33,47,3.55,34.98,60
B3R1,3,7/21/20,0,C3Gac,33,45,3.93,35.25,60
B3R2,1,7/21/20,0,C3Gac,35,46,3.49,37.22,60
B3R2,2,7/21/20,0,C3Gac,35,43,3.98,37.39,60
B3R2,3,7/21/20,0,C3Gac,37,45,3.89,37.1,59
B3R3,1,7/21/20,0,C3Gac,31,45,2.96,31.8,60
B3R3,2,7/21/20,0,C3Gac,30,48,3.69,31.89,60
B3R3,3,7/21/20,0,C3Gac,31,47,3.26,31.85,60
B1R1,1,8/3/20,68.3,C3Gac,46,48,4.85,49.65,60
B1R1,2,8/3/20,16.5,C3Gac,45,52,3.75,49.58,60
B1R1,3,8/3/20,38.9,C3Gac,45,52,4.25,49.49,59
B1R3,1,8/3/20,46.2,C3Gac,44,56,4.37,47.24,60
B1R3,2,8/3/20,48.8,C3Gac,44,53,3.99,47.25,60
B1R3,3,8/3/20,37.3,C3Gac,44,55,3.85,47.09,60
B1R4,1,8/3/20,45.7,C3Gac,46,53,3.53,48.77,60
B1R4,2,8/3/20,48.5,C3Gac,45,56,3.95,48.72,60
B1R4,3,8/3/20,39.9,C3Gac,46,54.5,4.31,48.79,60
B2R1,1,8/3/20,73.9,C3Gac,46,53,5.25,50.01,60
B2R1,2,8/3/20,93.3,C3Gac,46,52,3.85,49.96,60
B2R1,3,8/3/20,64.8,C3Gac,46,58,4.67,49.98,60
B2R2,1,8/3/20,90.9,C3Gac,49,54,4.65,53.73,60
B2R2,2,8/3/20,101.1,C3Gac,49,55.5,3.76,53.77,60
B2R2,3,8/3/20,101,C3Gac,50,51,3.95,53.59,60
B2R3,1,8/3/20,63.7,C3Gac,46,56,4.01,50.3,60
B2R3,2,8/3/20,62.3,C3Gac,46,58,4.42,50.38,60
B2R3,3,8/3/20,76.3,C3Gac,46,54.5,3.43,50.37,60
B3R1,1,8/3/20,127.7,C3Gac,51,54,4.15,54.99,60
B3R1,2,8/3/20,109.7,C3Gac,52,56.5,3.94,54.87,60
B3R1,3,8/3/20,92.6,C3Gac,49,55,4.29,54.86,60
B3R2,1,8/3/20,98.6,C3Gac,48,55,4.91,51.74,60
B3R2,2,8/3/20,104.4,C3Gac,48,53,3.76,51.64,60
B3R2,3,8/3/20,94.4,C3Gac,48,57.5,3.89,51.75,60
B3R3,1,8/3/20,85.4,C3Gac,44,56,4.13,47.9,60
B3R3,2,8/3/20,86.3,C3Gac,44,53,3.87,47.99,60
B3R3,3,8/3/20,104,C3Gac,44,55,4.3,47.91,60
B1R1,1,8/13/20,105.3,C3Gac,56,52,5.27,61.59,60
B1R1,2,8/13/20,129.3,C3Gac,56,47,5.53,61.59,60
